src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.50,192.168.100.1,37695,53,17,Benign,0.2915 seconds,0.9983333333333333
192.168.100.50,192.168.100.1,26147,53,17,Benign,0.2457 seconds,0.9983333333333333
192.168.100.50,192.168.100.1,36384,53,17,Benign,0.2631 seconds,0.9983333333333333
192.168.100.52,224.0.0.251,5353,5353,17,Benign,0.2430 seconds,0.8842663940997274
192.168.100.51,192.168.100.50,62134,21,6,Benign,0.2201 seconds,0.9576190476190476
192.168.100.51,192.168.100.50,62135,21,6,Benign,0.2407 seconds,0.9726666666666669
192.168.100.50,192.168.100.51,21,62144,6,Benign,0.2479 seconds,0.9888888888888888
192.168.100.51,192.168.100.50,62147,21,6,Benign,0.4668 seconds,0.99
192.168.100.51,192.168.100.50,62149,21,6,Benign,0.5372 seconds,0.9809523809523809
192.168.100.51,192.168.100.50,62150,21,6,Benign,0.2731 seconds,0.9633333333333334
192.168.100.50,192.168.100.51,21,62145,6,Benign,0.4496 seconds,0.9855555555555554
192.168.100.51,192.168.100.50,62151,21,6,Benign,0.4833 seconds,0.9420634920634919
192.168.100.51,192.168.100.50,62152,21,6,Benign,0.2945 seconds,0.9866666666666667
192.168.100.51,192.168.100.50,62153,21,6,Benign,0.3510 seconds,0.96
192.168.100.51,192.168.100.50,62154,21,6,Benign,0.2251 seconds,0.99
192.168.100.51,192.168.100.50,62156,21,6,Benign,0.2697 seconds,1.0
