src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,50217,80,6,DoS,0.8981 seconds,0.5797777777777778,0.5797777777777778,0.08177777777777778,0.04677777777777777,0.05611111111111112,0.23555555555555552
192.168.100.51,192.168.100.50,50219,80,6,DoS,0.5902 seconds,0.5864444444444444,0.5864444444444444,0.09511111111111112,0.04677777777777777,0.05611111111111112,0.21555555555555553
192.168.100.51,192.168.100.50,50218,80,6,DoS,0.6400 seconds,0.5531111111111111,0.5531111111111111,0.06177777777777777,0.05122222222222222,0.05833333333333335,0.2755555555555555
192.168.100.51,192.168.100.50,50220,80,6,DoS,0.6966 seconds,0.6078333333333333,0.6078333333333333,0.14594444444444443,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,50221,80,6,DoS,0.5741 seconds,0.5986666666666668,0.5986666666666668,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.17555555555555558
192.168.100.51,192.168.100.50,50222,80,6,DoS,0.6701 seconds,0.5153333333333333,0.5153333333333333,0.02733333333333333,0.04655555555555556,0.06411111111111112,0.3466666666666667
192.168.100.51,192.168.100.50,50223,80,6,DoS,0.6033 seconds,0.5153333333333333,0.5153333333333333,0.02733333333333333,0.04655555555555556,0.06411111111111112,0.3466666666666667
192.168.100.51,192.168.100.50,50224,80,6,DoS,0.5533 seconds,0.5986666666666668,0.5986666666666668,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.17555555555555558
192.168.100.51,192.168.100.50,50226,80,6,DoS,0.5897 seconds,0.6144999999999999,0.6144999999999999,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,50225,80,6,DoS,0.5398 seconds,0.5664444444444444,0.5664444444444444,0.06844444444444443,0.04677777777777777,0.05611111111111112,0.2622222222222222
192.168.100.51,192.168.100.50,50227,80,6,DoS,0.5944 seconds,0.5864444444444444,0.5864444444444444,0.09511111111111112,0.04677777777777777,0.05611111111111112,0.21555555555555553
192.168.100.51,192.168.100.50,50308,80,6,DoS,0.7436 seconds,0.6361666666666668,0.6361666666666668,0.14927777777777776,0.04344444444444444,0.04888888888888889,0.12222222222222223
192.168.100.51,192.168.100.50,50343,80,6,DoS,0.7780 seconds,0.43826491277131235,0.43826491277131235,0.013,0.42183863589103765,0.0031033478893740902,0.12379310344827588
140.82.113.22,192.168.100.50,443,42904,6,DoS,0.5520 seconds,0.6037777777777779,0.6037777777777779,0.043333333333333335,0.1512222222222222,0.005555555555555555,0.19611111111111112
140.82.113.22,192.168.100.50,443,42904,6,DoS,0.5820 seconds,0.5911904761904762,0.5911904761904762,0.02666666666666667,0.37547619047619046,0.0,0.006666666666666667
192.168.100.50,192.168.100.51,80,50404,6,DoS,0.5581 seconds,0.753,0.753,0.05288888888888888,0.06411111111111112,0.03666666666666667,0.09333333333333334
192.168.100.51,192.168.100.50,50426,80,6,DoS,0.5367 seconds,0.5331111111111111,0.5331111111111111,0.05177777777777777,0.04788888888888889,0.05833333333333335,0.3088888888888889
192.168.100.50,192.168.100.51,80,50426,6,DoS,0.5595 seconds,0.7572222222222222,0.7572222222222222,0.07222222222222222,0.13055555555555554,0.006666666666666667,0.03333333333333333
192.168.100.51,192.168.100.50,50428,80,6,DoS,0.5557 seconds,0.6078333333333334,0.6078333333333334,0.14594444444444443,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,50427,80,6,DoS,0.7329 seconds,0.5517777777777778,0.5517777777777778,0.02733333333333333,0.04122222222222222,0.06411111111111112,0.31555555555555553
192.168.100.51,192.168.100.50,50429,80,6,DoS,0.5071 seconds,0.5920000000000001,0.5920000000000001,0.11511111111111111,0.04344444444444444,0.053888888888888896,0.19555555555555554
192.168.100.51,192.168.100.50,50430,80,6,DoS,0.5485 seconds,0.5986666666666668,0.5986666666666668,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.17555555555555558
192.168.100.51,192.168.100.50,50456,80,6,DoS,0.5355 seconds,0.5920000000000001,0.5920000000000001,0.11511111111111111,0.04344444444444444,0.053888888888888896,0.19555555555555554
192.168.100.51,192.168.100.50,50472,80,6,DoS,1.2160 seconds,0.5797777777777778,0.5797777777777778,0.06844444444444443,0.05122222222222222,0.05833333333333335,0.2422222222222222
192.168.100.51,192.168.100.50,50473,80,6,DoS,1.5953 seconds,0.6253333333333334,0.6253333333333334,0.10066666666666667,0.04677777777777777,0.051666666666666666,0.17555555555555558
192.168.100.51,192.168.100.50,50474,80,6,DoS,1.4455 seconds,0.6253333333333334,0.6253333333333334,0.10733333333333334,0.04677777777777777,0.051666666666666666,0.1688888888888889
192.168.100.51,192.168.100.50,65464,80,6,DoS,0.5258 seconds,0.6557539682539683,0.6557539682539683,0.03138888888888889,0.2635238095238095,0.0,0.04933333333333333
