src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,56655,80,6,BruteForce,0.0087 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,58908,80,6,DoS,0.0131 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58907,80,6,DoS,0.0091 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58728,80,6,DoS,0.0095 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58348,80,6,DoS,0.0114 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59324,80,6,DoS,0.0080 seconds,0.999981164932251,0.999981164932251,4.910531060886569e-06,9.303046681452543e-06,1.3966453025204828e-06,3.171771368215559e-06
192.168.100.51,192.168.100.50,58988,80,6,BruteForce,0.0147 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,58588,80,6,BruteForce,0.0129 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,58281,80,6,BruteForce,0.0100 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,59325,80,6,DoS,0.0082 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58428,80,6,DoS,0.0084 seconds,0.8312838673591614,0.8312838673591614,0.0057891011238098145,0.16162621974945068,0.00018906196055468172,0.0011116276727989316
192.168.100.51,192.168.100.50,59068,80,6,DoS,0.0089 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,58861,80,6,DoS,0.0104 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,58678,80,6,DoS,0.0109 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,58812,80,6,DoS,0.0084 seconds,0.8312766551971436,0.8312766551971436,0.005789050832390785,0.16162480413913727,0.00019782989693339914,0.00111161801032722
192.168.100.51,192.168.100.50,58283,80,6,DoS,0.0088 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,57260,80,6,DoS,0.0120 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,57255,80,6,DoS,0.0140 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,57254,80,6,DoS,0.0149 seconds,0.9999809265136719,0.9999809265136719,4.971645921614254e-06,9.418829904461745e-06,1.4744886129847146e-06,3.2112466215039603e-06
192.168.100.51,192.168.100.50,59033,80,6,DoS,0.0081 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,59254,80,6,DoS,0.0133 seconds,0.6671993732452393,0.6671993732452393,0.008931676857173443,0.32176482677459717,0.0003891121014021337,0.0017150675412267447
192.168.100.51,192.168.100.50,57459,80,6,DoS,0.0091 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,57458,80,6,DoS,0.0102 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,57457,80,6,DoS,0.0105 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.50,34.107.243.93,59498,443,6,DoS,0.0094 seconds,0.9999839067459106,0.9999839067459106,3.3945129871426616e-06,7.030435426713666e-06,1.9430981410550885e-06,3.818264758592704e-06
192.168.100.50,192.168.100.51,80,50971,6,DoS,0.0113 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
192.168.100.50,192.168.100.51,80,50970,6,DoS,0.0099 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
192.168.100.50,192.168.100.51,80,50973,6,DoS,0.0115 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
192.168.100.50,192.168.100.51,80,50972,6,DoS,0.0087 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
192.168.100.50,192.168.100.51,80,52868,6,DoS,0.0114 seconds,0.9996035695075989,0.9996035695075989,0.00024451370700262487,9.705116099212319e-05,8.165051440300886e-06,4.6763736463617533e-05
192.168.100.50,192.168.100.51,80,52870,6,DoS,0.0184 seconds,0.9996035695075989,0.9996035695075989,0.00024451370700262487,9.705116099212319e-05,8.165051440300886e-06,4.6763736463617533e-05
192.168.100.50,192.168.100.51,80,52874,6,DoS,0.0245 seconds,0.9996035695075989,0.9996035695075989,0.00024451370700262487,9.705116099212319e-05,8.165051440300886e-06,4.6763736463617533e-05
192.168.100.50,192.168.100.51,80,52872,6,DoS,0.0165 seconds,0.9996035695075989,0.9996035695075989,0.00024451370700262487,9.705116099212319e-05,8.165051440300886e-06,4.6763736463617533e-05
192.168.100.50,192.168.100.51,80,52869,6,DoS,0.0155 seconds,0.9996322393417358,0.9996322393417358,0.0002230592508567497,9.23932166188024e-05,7.77318018663209e-06,4.451936547411606e-05
192.168.100.50,192.168.100.51,80,52875,6,DoS,0.0120 seconds,0.9996322393417358,0.9996322393417358,0.0002230592508567497,9.23932166188024e-05,7.77318018663209e-06,4.451936547411606e-05
192.168.100.50,192.168.100.51,80,52873,6,DoS,0.0125 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
