src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.53,192.168.100.50,49897,80,6,Benign,0.4188 seconds,1.0
192.168.100.53,192.168.100.50,49898,80,6,Benign,0.4141 seconds,1.0
192.168.100.53,192.168.100.50,49899,80,6,Benign,0.4710 seconds,1.0
192.168.100.53,192.168.100.50,49900,80,6,Benign,0.4426 seconds,1.0
192.168.100.53,192.168.100.50,49927,80,6,Benign,0.4754 seconds,1.0
192.168.100.53,192.168.100.50,49929,80,6,Benign,0.4492 seconds,1.0
192.168.100.53,192.168.100.50,49937,80,6,Benign,0.4481 seconds,1.0
192.168.100.53,192.168.100.50,49966,80,6,Benign,0.4485 seconds,1.0
192.168.100.53,192.168.100.50,49977,80,6,Benign,0.5241 seconds,1.0
192.168.100.53,192.168.100.50,49985,80,6,Benign,0.5120 seconds,1.0
192.168.100.53,192.168.100.50,49986,80,6,Benign,0.4551 seconds,1.0
192.168.100.53,192.168.100.50,50011,80,6,Benign,0.4205 seconds,1.0
192.168.100.53,192.168.100.50,50021,80,6,Benign,0.4948 seconds,1.0
192.168.100.53,192.168.100.50,50031,80,6,Benign,0.4703 seconds,1.0
192.168.100.53,192.168.100.50,50047,80,6,Benign,0.4829 seconds,1.0
192.168.100.53,192.168.100.50,50048,80,6,Benign,0.4490 seconds,1.0
192.168.100.50,192.168.100.53,80,50051,6,Benign,0.4774 seconds,1.0
192.168.100.53,192.168.100.50,50062,80,6,Benign,0.4682 seconds,1.0
192.168.100.53,192.168.100.50,50067,80,6,Benign,0.4460 seconds,1.0
192.168.100.53,192.168.100.50,50073,80,6,Benign,0.4703 seconds,1.0
192.168.100.50,192.168.100.53,80,50078,6,Benign,0.4789 seconds,1.0
192.168.100.53,192.168.100.50,50081,80,6,Benign,0.4551 seconds,1.0
192.168.100.53,192.168.100.50,50087,80,6,Benign,0.4760 seconds,1.0
192.168.100.53,192.168.100.50,50091,80,6,Benign,0.4438 seconds,1.0
192.168.100.53,192.168.100.50,50092,80,6,Benign,0.4956 seconds,1.0
192.168.100.53,192.168.100.50,50093,80,6,Benign,0.4303 seconds,1.0
192.168.100.53,192.168.100.50,50105,80,6,Benign,0.4627 seconds,1.0
192.168.100.53,192.168.100.50,50113,80,6,Benign,0.4311 seconds,1.0
192.168.100.53,192.168.100.50,50129,80,6,Benign,0.4570 seconds,1.0
192.168.100.53,192.168.100.50,50131,80,6,Benign,0.4968 seconds,1.0
192.168.100.53,192.168.100.50,50177,80,6,Benign,0.4860 seconds,1.0
192.168.100.53,192.168.100.50,50179,80,6,Benign,0.4790 seconds,1.0
192.168.100.53,192.168.100.50,50195,80,6,Benign,0.4767 seconds,1.0
192.168.100.53,192.168.100.50,50241,80,6,Benign,0.4667 seconds,1.0
192.168.100.53,192.168.100.50,50249,80,6,Benign,0.4286 seconds,1.0
192.168.100.53,192.168.100.50,49841,80,6,Benign,0.5296 seconds,1.0
192.168.100.53,192.168.100.50,49855,80,6,Benign,0.4658 seconds,1.0
192.168.100.53,192.168.100.50,49861,80,6,Benign,0.4590 seconds,1.0
192.168.100.53,192.168.100.50,49883,80,6,Benign,0.4356 seconds,1.0
192.168.100.53,192.168.100.50,49884,80,6,Benign,0.4755 seconds,1.0
192.168.100.53,192.168.100.50,49887,80,6,Benign,0.4369 seconds,1.0
192.168.100.53,192.168.100.50,50005,80,6,Benign,0.4768 seconds,1.0
192.168.100.53,192.168.100.50,50024,80,6,Benign,0.5069 seconds,1.0
192.168.100.53,192.168.100.50,50030,80,6,Benign,0.4562 seconds,1.0
192.168.100.53,192.168.100.50,50044,80,6,Benign,0.4570 seconds,1.0
192.168.100.53,192.168.100.50,50050,80,6,Benign,0.4760 seconds,1.0
192.168.100.53,192.168.100.50,50052,80,6,Benign,0.4448 seconds,1.0
192.168.100.53,192.168.100.50,50053,80,6,Benign,0.4850 seconds,1.0
192.168.100.53,192.168.100.50,50084,80,6,Benign,0.6935 seconds,1.0
192.168.100.53,192.168.100.50,50085,80,6,Benign,0.6742 seconds,1.0
192.168.100.53,192.168.100.50,50086,80,6,Benign,0.5616 seconds,1.0
192.168.100.53,192.168.100.50,50088,80,6,Benign,0.5418 seconds,1.0
192.168.100.53,192.168.100.50,50112,80,6,Benign,0.4892 seconds,1.0
192.168.100.53,192.168.100.50,50138,80,6,Benign,0.4626 seconds,1.0
192.168.100.53,192.168.100.50,50184,80,6,Benign,0.4858 seconds,1.0
